packet_id,time,proto,data_length,ip_src,ip_dst,src_port,dst_port
387,1551438659.482449,6,1448,80.249.99.148,192.168.1.149,80,51850
388,1551438659.482454,6,1448,80.249.99.148,192.168.1.149,80,51850
389,1551438659.482458,6,1448,80.249.99.148,192.168.1.149,80,51850
390,1551438659.482468,6,1448,80.249.99.148,192.168.1.149,80,51850
391,1551438659.482473,6,1448,80.249.99.148,192.168.1.149,80,51850
392,1551438659.482479,6,1448,80.249.99.148,192.168.1.149,80,51850
393,1551438659.482995,6,1448,80.249.99.148,192.168.1.149,80,51850
394,1551438659.483025,6,1448,80.249.99.148,192.168.1.149,80,51850
395,1551438659.483037,6,1448,80.249.99.148,192.168.1.149,80,51850
396,1551438659.483046,6,1448,80.249.99.148,192.168.1.149,80,51850
397,1551438659.48306,6,1448,80.249.99.148,192.168.1.149,80,51850
398,1551438659.484491,6,1448,80.249.99.148,192.168.1.149,80,51850
399,1551438659.484505,6,1448,80.249.99.148,192.168.1.149,80,51850
400,1551438659.484514,6,1448,80.249.99.148,192.168.1.149,80,51850
401,1551438659.48452,6,1448,80.249.99.148,192.168.1.149,80,51850
402,1551438659.484526,6,1448,80.249.99.148,192.168.1.149,80,51850
403,1551438659.484532,6,1448,80.249.99.148,192.168.1.149,80,51850
404,1551438659.485604,6,1448,80.249.99.148,192.168.1.149,80,51850
405,1551438659.485629,6,1448,80.249.99.148,192.168.1.149,80,51850
406,1551438659.485639,6,1448,80.249.99.148,192.168.1.149,80,51850
407,1551438659.485645,6,1448,80.249.99.148,192.168.1.149,80,51850
408,1551438659.485652,6,1448,80.249.99.148,192.168.1.149,80,51850
409,1551438659.485661,6,1448,80.249.99.148,192.168.1.149,80,51850
410,1551438659.485668,6,1448,80.249.99.148,192.168.1.149,80,51850
411,1551438659.485674,6,1448,80.249.99.148,192.168.1.149,80,51850
412,1551438659.48568,6,1448,80.249.99.148,192.168.1.149,80,51850
413,1551438659.485686,6,1448,80.249.99.148,192.168.1.149,80,51850
414,1551438659.485693,6,1448,80.249.99.148,192.168.1.149,80,51850
415,1551438659.485695,6,1448,80.249.99.148,192.168.1.149,80,51850
416,1551438659.486768,6,1448,80.249.99.148,192.168.1.149,80,51850
417,1551438659.486785,6,1448,80.249.99.148,192.168.1.149,80,51850
418,1551438659.486794,6,1448,80.249.99.148,192.168.1.149,80,51850
419,1551438659.486801,6,1448,80.249.99.148,192.168.1.149,80,51850
420,1551438659.486808,6,1448,80.249.99.148,192.168.1.149,80,51850
421,1551438659.486815,6,1448,80.249.99.148,192.168.1.149,80,51850
422,1551438659.486821,6,1448,80.249.99.148,192.168.1.149,80,51850
423,1551438659.48683,6,1448,80.249.99.148,192.168.1.149,80,51850
424,1551438659.486848,6,1448,80.249.99.148,192.168.1.149,80,51850
425,1551438659.487509,6,1448,80.249.99.148,192.168.1.149,80,51850
426,1551438659.487522,6,1448,80.249.99.148,192.168.1.149,80,51850
427,1551438659.487529,6,1448,80.249.99.148,192.168.1.149,80,51850
428,1551438659.487538,6,1448,80.249.99.148,192.168.1.149,80,51850
429,1551438659.487544,6,1448,80.249.99.148,192.168.1.149,80,51850
430,1551438659.48755,6,1448,80.249.99.148,192.168.1.149,80,51850
431,1551438659.487557,6,1448,80.249.99.148,192.168.1.149,80,51850
432,1551438659.487563,6,1448,80.249.99.148,192.168.1.149,80,51850
433,1551438659.487569,6,1448,80.249.99.148,192.168.1.149,80,51850
434,1551438659.48817,6,1448,80.249.99.148,192.168.1.149,80,51850
435,1551438659.488184,6,1448,80.249.99.148,192.168.1.149,80,51850
436,1551438659.488191,6,1448,80.249.99.148,192.168.1.149,80,51850
437,1551438659.488198,6,1448,80.249.99.148,192.168.1.149,80,51850
438,1551438659.488206,6,1448,80.249.99.148,192.168.1.149,80,51850
439,1551438659.488214,6,1448,80.249.99.148,192.168.1.149,80,51850
440,1551438659.489015,6,1448,80.249.99.148,192.168.1.149,80,51850
441,1551438659.489029,6,1448,80.249.99.148,192.168.1.149,80,51850
442,1551438659.489036,6,1448,80.249.99.148,192.168.1.149,80,51850
443,1551438659.489042,6,1448,80.249.99.148,192.168.1.149,80,51850
444,1551438659.489048,6,1448,80.249.99.148,192.168.1.149,80,51850
445,1551438659.489054,6,1448,80.249.99.148,192.168.1.149,80,51850
446,1551438659.490024,6,1448,80.249.99.148,192.168.1.149,80,51850
447,1551438659.490077,6,1448,80.249.99.148,192.168.1.149,80,51850
448,1551438659.49009,6,1448,80.249.99.148,192.168.1.149,80,51850
449,1551438659.490102,6,1448,80.249.99.148,192.168.1.149,80,51850
450,1551438659.490123,6,1448,80.249.99.148,192.168.1.149,80,51850
451,1551438659.490138,6,1448,80.249.99.148,192.168.1.149,80,51850
452,1551438659.490147,6,1448,80.249.99.148,192.168.1.149,80,51850
453,1551438659.490709,6,1448,80.249.99.148,192.168.1.149,80,51850
454,1551438659.49072,6,1448,80.249.99.148,192.168.1.149,80,51850
455,1551438659.490727,6,1448,80.249.99.148,192.168.1.149,80,51850
456,1551438659.490733,6,1448,80.249.99.148,192.168.1.149,80,51850
457,1551438659.490739,6,1448,80.249.99.148,192.168.1.149,80,51850
458,1551438659.490745,6,1448,80.249.99.148,192.168.1.149,80,51850
459,1551438659.490751,6,1448,80.249.99.148,192.168.1.149,80,51850
460,1551438659.490758,6,1448,80.249.99.148,192.168.1.149,80,51850
461,1551438659.491501,6,1448,80.249.99.148,192.168.1.149,80,51850
462,1551438659.491524,6,1448,80.249.99.148,192.168.1.149,80,51850
463,1551438659.491537,6,1448,80.249.99.148,192.168.1.149,80,51850
464,1551438659.491549,6,1448,80.249.99.148,192.168.1.149,80,51850
465,1551438659.49156,6,1448,80.249.99.148,192.168.1.149,80,51850
466,1551438659.492448,6,1448,80.249.99.148,192.168.1.149,80,51850
467,1551438659.492585,6,1448,80.249.99.148,192.168.1.149,80,51850
468,1551438659.492634,6,1448,80.249.99.148,192.168.1.149,80,51850
469,1551438659.492662,6,1448,80.249.99.148,192.168.1.149,80,51850
470,1551438659.492687,6,1448,80.249.99.148,192.168.1.149,80,51850
471,1551438659.49271,6,1448,80.249.99.148,192.168.1.149,80,51850
472,1551438659.492738,6,1448,80.249.99.148,192.168.1.149,80,51850
473,1551438659.493019,6,1448,80.249.99.148,192.168.1.149,80,51850
474,1551438659.493082,6,1448,80.249.99.148,192.168.1.149,80,51850
475,1551438659.493138,6,1448,80.249.99.148,192.168.1.149,80,51850
476,1551438659.493184,6,1448,80.249.99.148,192.168.1.149,80,51850
477,1551438659.493217,6,1448,80.249.99.148,192.168.1.149,80,51850
478,1551438659.493238,6,1448,80.249.99.148,192.168.1.149,80,51850
479,1551438659.493253,6,1448,80.249.99.148,192.168.1.149,80,51850
480,1551438659.493629,6,1448,80.249.99.148,192.168.1.149,80,51850
481,1551438659.49365,6,1448,80.249.99.148,192.168.1.149,80,51850
482,1551438659.493662,6,1448,80.249.99.148,192.168.1.149,80,51850
483,1551438659.493671,6,1448,80.249.99.148,192.168.1.149,80,51850
484,1551438659.493681,6,1448,80.249.99.148,192.168.1.149,80,51850
485,1551438659.494146,6,1448,80.249.99.148,192.168.1.149,80,51850
486,1551438659.494171,6,1448,80.249.99.148,192.168.1.149,80,51850
487,1551438659.494184,6,1448,80.249.99.148,192.168.1.149,80,51850
488,1551438659.494194,6,1448,80.249.99.148,192.168.1.149,80,51850
489,1551438659.494208,6,1448,80.249.99.148,192.168.1.149,80,51850
490,1551438659.494806,6,1448,80.249.99.148,192.168.1.149,80,51850
491,1551438659.494828,6,1448,80.249.99.148,192.168.1.149,80,51850
492,1551438659.494838,6,1448,80.249.99.148,192.168.1.149,80,51850
493,1551438659.494847,6,1448,80.249.99.148,192.168.1.149,80,51850
494,1551438659.495574,6,1448,80.249.99.148,192.168.1.149,80,51850
495,1551438659.495611,6,1448,80.249.99.148,192.168.1.149,80,51850
496,1551438659.495632,6,1448,80.249.99.148,192.168.1.149,80,51850
497,1551438659.495649,6,1448,80.249.99.148,192.168.1.149,80,51850
498,1551438659.495667,6,1448,80.249.99.148,192.168.1.149,80,51850
499,1551438659.495687,6,1448,80.249.99.148,192.168.1.149,80,51850
500,1551438659.496472,6,1448,80.249.99.148,192.168.1.149,80,51850
501,1551438659.496503,6,1448,80.249.99.148,192.168.1.149,80,51850
502,1551438659.496533,6,1448,80.249.99.148,192.168.1.149,80,51850
503,1551438659.496544,6,1448,80.249.99.148,192.168.1.149,80,51850
504,1551438659.496554,6,1448,80.249.99.148,192.168.1.149,80,51850
505,1551438659.496564,6,1448,80.249.99.148,192.168.1.149,80,51850
506,1551438659.498062,6,1448,80.249.99.148,192.168.1.149,80,51850
507,1551438659.498125,6,1448,80.249.99.148,192.168.1.149,80,51850
508,1551438659.498144,6,1448,80.249.99.148,192.168.1.149,80,51850
509,1551438659.498166,6,1448,80.249.99.148,192.168.1.149,80,51850
510,1551438659.498178,6,1448,80.249.99.148,192.168.1.149,80,51850
511,1551438659.498191,6,1448,80.249.99.148,192.168.1.149,80,51850
512,1551438659.498202,6,1448,80.249.99.148,192.168.1.149,80,51850
513,1551438659.499259,6,1448,80.249.99.148,192.168.1.149,80,51850
514,1551438659.499295,6,1448,80.249.99.148,192.168.1.149,80,51850
515,1551438659.499318,6,1448,80.249.99.148,192.168.1.149,80,51850
516,1551438659.499331,6,1448,80.249.99.148,192.168.1.149,80,51850
517,1551438659.499346,6,1448,80.249.99.148,192.168.1.149,80,51850
518,1551438659.499363,6,1448,80.249.99.148,192.168.1.149,80,51850
519,1551438659.499374,6,1448,80.249.99.148,192.168.1.149,80,51850
520,1551438659.499381,6,1448,80.249.99.148,192.168.1.149,80,51850
521,1551438659.499391,6,1448,80.249.99.148,192.168.1.149,80,51850
522,1551438659.4994,6,1448,80.249.99.148,192.168.1.149,80,51850
523,1551438659.499408,6,1448,80.249.99.148,192.168.1.149,80,51850
524,1551438659.499421,6,1448,80.249.99.148,192.168.1.149,80,51850
525,1551438659.49943,6,1448,80.249.99.148,192.168.1.149,80,51850
526,1551438659.500135,6,1448,80.249.99.148,192.168.1.149,80,51850
527,1551438659.500148,6,1448,80.249.99.148,192.168.1.149,80,51850
528,1551438659.500156,6,1448,80.249.99.148,192.168.1.149,80,51850
529,1551438659.500164,6,1448,80.249.99.148,192.168.1.149,80,51850
530,1551438659.50017,6,1448,80.249.99.148,192.168.1.149,80,51850
531,1551438659.500176,6,1448,80.249.99.148,192.168.1.149,80,51850
532,1551438659.500182,6,1448,80.249.99.148,192.168.1.149,80,51850
533,1551438659.500188,6,1448,80.249.99.148,192.168.1.149,80,51850
534,1551438659.500194,6,1448,80.249.99.148,192.168.1.149,80,51850
535,1551438659.500202,6,1448,80.249.99.148,192.168.1.149,80,51850
536,1551438659.501106,6,1448,80.249.99.148,192.168.1.149,80,51850
537,1551438659.501117,6,1448,80.249.99.148,192.168.1.149,80,51850
538,1551438659.501124,6,1448,80.249.99.148,192.168.1.149,80,51850
539,1551438659.50113,6,1448,80.249.99.148,192.168.1.149,80,51850
540,1551438659.501136,6,1448,80.249.99.148,192.168.1.149,80,51850
541,1551438659.501144,6,1448,80.249.99.148,192.168.1.149,80,51850
542,1551438659.501151,6,1448,80.249.99.148,192.168.1.149,80,51850
543,1551438659.501649,6,1448,80.249.99.148,192.168.1.149,80,51850
544,1551438659.525091,6,1448,80.249.99.148,192.168.1.149,80,51850
545,1551438659.526211,6,1448,80.249.99.148,192.168.1.149,80,51850
546,1551438659.526468,6,1448,80.249.99.148,192.168.1.149,80,51850
547,1551438659.526535,6,1448,80.249.99.148,192.168.1.149,80,51850
548,1551438659.526573,6,1448,80.249.99.148,192.168.1.149,80,51850
549,1551438659.526603,6,1448,80.249.99.148,192.168.1.149,80,51850
550,1551438659.526639,6,1448,80.249.99.148,192.168.1.149,80,51850
551,1551438659.526671,6,1448,80.249.99.148,192.168.1.149,80,51850
552,1551438659.526693,6,1448,80.249.99.148,192.168.1.149,80,51850
553,1551438659.526718,6,1448,80.249.99.148,192.168.1.149,80,51850
554,1551438659.526758,6,1448,80.249.99.148,192.168.1.149,80,51850
555,1551438659.526797,6,1448,80.249.99.148,192.168.1.149,80,51850
556,1551438659.526821,6,1448,80.249.99.148,192.168.1.149,80,51850
557,1551438659.526878,6,1448,80.249.99.148,192.168.1.149,80,51850
558,1551438659.526907,6,1448,80.249.99.148,192.168.1.149,80,51850
559,1551438659.526931,6,1448,80.249.99.148,192.168.1.149,80,51850
560,1551438659.526956,6,1448,80.249.99.148,192.168.1.149,80,51850
561,1551438659.526979,6,1448,80.249.99.148,192.168.1.149,80,51850
562,1551438659.527,6,1448,80.249.99.148,192.168.1.149,80,51850
563,1551438659.527037,6,1448,80.249.99.148,192.168.1.149,80,51850
564,1551438659.527073,6,1448,80.249.99.148,192.168.1.149,80,51850
565,1551438659.527093,6,1448,80.249.99.148,192.168.1.149,80,51850
566,1551438659.527585,6,1448,80.249.99.148,192.168.1.149,80,51850
567,1551438659.527605,6,1448,80.249.99.148,192.168.1.149,80,51850
568,1551438659.527614,6,1448,80.249.99.148,192.168.1.149,80,51850
569,1551438659.527754,6,1448,80.249.99.148,192.168.1.149,80,51850
570,1551438659.527768,6,1448,80.249.99.148,192.168.1.149,80,51850
571,1551438659.527775,6,1448,80.249.99.148,192.168.1.149,80,51850
572,1551438659.528385,6,1448,80.249.99.148,192.168.1.149,80,51850
573,1551438659.528407,6,1448,80.249.99.148,192.168.1.149,80,51850
574,1551438659.528422,6,1448,80.249.99.148,192.168.1.149,80,51850
575,1551438659.528437,6,1448,80.249.99.148,192.168.1.149,80,51850
576,1551438659.528452,6,1448,80.249.99.148,192.168.1.149,80,51850
577,1551438659.528465,6,1448,80.249.99.148,192.168.1.149,80,51850
578,1551438659.528473,6,1448,80.249.99.148,192.168.1.149,80,51850
579,1551438659.529148,6,1448,80.249.99.148,192.168.1.149,80,51850
580,1551438659.529171,6,1448,80.249.99.148,192.168.1.149,80,51850
581,1551438659.529182,6,1448,80.249.99.148,192.168.1.149,80,51850
582,1551438659.529191,6,1448,80.249.99.148,192.168.1.149,80,51850
583,1551438659.5292,6,1448,80.249.99.148,192.168.1.149,80,51850
584,1551438659.530101,6,1448,80.249.99.148,192.168.1.149,80,51850
585,1551438659.530143,6,1448,80.249.99.148,192.168.1.149,80,51850
586,1551438659.530167,6,1448,80.249.99.148,192.168.1.149,80,51850
587,1551438659.530188,6,1448,80.249.99.148,192.168.1.149,80,51850
588,1551438659.530216,6,1448,80.249.99.148,192.168.1.149,80,51850
589,1551438659.53024,6,1448,80.249.99.148,192.168.1.149,80,51850
590,1551438659.531148,6,1448,80.249.99.148,192.168.1.149,80,51850
591,1551438659.531202,6,1448,80.249.99.148,192.168.1.149,80,51850
592,1551438659.531229,6,1448,80.249.99.148,192.168.1.149,80,51850
593,1551438659.531251,6,1448,80.249.99.148,192.168.1.149,80,51850
594,1551438659.531269,6,1448,80.249.99.148,192.168.1.149,80,51850
595,1551438659.531287,6,1448,80.249.99.148,192.168.1.149,80,51850
596,1551438659.53131,6,1448,80.249.99.148,192.168.1.149,80,51850
597,1551438659.531346,6,1448,80.249.99.148,192.168.1.149,80,51850
598,1551438659.531814,6,1448,80.249.99.148,192.168.1.149,80,51850
599,1551438659.531837,6,1448,80.249.99.148,192.168.1.149,80,51850
600,1551438659.531853,6,1448,80.249.99.148,192.168.1.149,80,51850
601,1551438659.531865,6,1448,80.249.99.148,192.168.1.149,80,51850
602,1551438659.531877,6,1448,80.249.99.148,192.168.1.149,80,51850
603,1551438659.531888,6,1448,80.249.99.148,192.168.1.149,80,51850
604,1551438659.531899,6,1448,80.249.99.148,192.168.1.149,80,51850
605,1551438659.53191,6,1448,80.249.99.148,192.168.1.149,80,51850
606,1551438659.532667,6,1448,80.249.99.148,192.168.1.149,80,51850
607,1551438659.532688,6,1448,80.249.99.148,192.168.1.149,80,51850
608,1551438659.5327,6,1448,80.249.99.148,192.168.1.149,80,51850
609,1551438659.532707,6,1448,80.249.99.148,192.168.1.149,80,51850
610,1551438659.532716,6,1448,80.249.99.148,192.168.1.149,80,51850
611,1551438659.532723,6,1448,80.249.99.148,192.168.1.149,80,51850
612,1551438659.533302,6,1448,80.249.99.148,192.168.1.149,80,51850
613,1551438659.533327,6,1448,80.249.99.148,192.168.1.149,80,51850
614,1551438659.533341,6,1448,80.249.99.148,192.168.1.149,80,51850
615,1551438659.533348,6,1448,80.249.99.148,192.168.1.149,80,51850
616,1551438659.533357,6,1448,80.249.99.148,192.168.1.149,80,51850
617,1551438659.533379,6,1448,80.249.99.148,192.168.1.149,80,51850
618,1551438659.533388,6,1448,80.249.99.148,192.168.1.149,80,51850
619,1551438659.533931,6,1448,80.249.99.148,192.168.1.149,80,51850
620,1551438659.533942,6,1448,80.249.99.148,192.168.1.149,80,51850
621,1551438659.533948,6,1448,80.249.99.148,192.168.1.149,80,51850
622,1551438659.533953,6,1448,80.249.99.148,192.168.1.149,80,51850
623,1551438659.533959,6,1448,80.249.99.148,192.168.1.149,80,51850
624,1551438659.534441,6,1448,80.249.99.148,192.168.1.149,80,51850
625,1551438659.534449,6,1448,80.249.99.148,192.168.1.149,80,51850
626,1551438659.534456,6,1448,80.249.99.148,192.168.1.149,80,51850
627,1551438659.534462,6,1448,80.249.99.148,192.168.1.149,80,51850
628,1551438659.534468,6,1448,80.249.99.148,192.168.1.149,80,51850
629,1551438659.534962,6,1448,80.249.99.148,192.168.1.149,80,51850
630,1551438659.534978,6,1448,80.249.99.148,192.168.1.149,80,51850
631,1551438659.534986,6,1448,80.249.99.148,192.168.1.149,80,51850
632,1551438659.534991,6,1448,80.249.99.148,192.168.1.149,80,51850
633,1551438659.535898,6,1448,80.249.99.148,192.168.1.149,80,51850
634,1551438659.535914,6,1448,80.249.99.148,192.168.1.149,80,51850
635,1551438659.535921,6,1448,80.249.99.148,192.168.1.149,80,51850
636,1551438659.535926,6,1448,80.249.99.148,192.168.1.149,80,51850
637,1551438659.536575,6,1448,80.249.99.148,192.168.1.149,80,51850
638,1551438659.536585,6,1448,80.249.99.148,192.168.1.149,80,51850
639,1551438659.536591,6,1448,80.249.99.148,192.168.1.149,80,51850
640,1551438659.536597,6,1448,80.249.99.148,192.168.1.149,80,51850
641,1551438659.536605,6,1448,80.249.99.148,192.168.1.149,80,51850
642,1551438659.536612,6,1448,80.249.99.148,192.168.1.149,80,51850
643,1551438659.536618,6,1448,80.249.99.148,192.168.1.149,80,51850
644,1551438659.536624,6,1448,80.249.99.148,192.168.1.149,80,51850
645,1551438659.537439,6,1448,80.249.99.148,192.168.1.149,80,51850
646,1551438659.537461,6,1448,80.249.99.148,192.168.1.149,80,51850
647,1551438659.537471,6,1448,80.249.99.148,192.168.1.149,80,51850
648,1551438659.537477,6,1448,80.249.99.148,192.168.1.149,80,51850
649,1551438659.537482,6,1448,80.249.99.148,192.168.1.149,80,51850
650,1551438659.538386,6,1448,80.249.99.148,192.168.1.149,80,51850
651,1551438659.538402,6,1448,80.249.99.148,192.168.1.149,80,51850
652,1551438659.53841,6,1448,80.249.99.148,192.168.1.149,80,51850
653,1551438659.538415,6,1448,80.249.99.148,192.168.1.149,80,51850
654,1551438659.538424,6,1448,80.249.99.148,192.168.1.149,80,51850
655,1551438659.538431,6,1448,80.249.99.148,192.168.1.149,80,51850
656,1551438659.538438,6,1448,80.249.99.148,192.168.1.149,80,51850
657,1551438659.538443,6,1448,80.249.99.148,192.168.1.149,80,51850
658,1551438659.539231,6,1448,80.249.99.148,192.168.1.149,80,51850
659,1551438659.53924,6,1448,80.249.99.148,192.168.1.149,80,51850
660,1551438659.539246,6,1448,80.249.99.148,192.168.1.149,80,51850
661,1551438659.539252,6,1448,80.249.99.148,192.168.1.149,80,51850
662,1551438659.539257,6,1448,80.249.99.148,192.168.1.149,80,51850
663,1551438659.539263,6,1448,80.249.99.148,192.168.1.149,80,51850
664,1551438659.539269,6,1448,80.249.99.148,192.168.1.149,80,51850
665,1551438659.540186,6,1448,80.249.99.148,192.168.1.149,80,51850
666,1551438659.540258,6,1448,80.249.99.148,192.168.1.149,80,51850
667,1551438659.540303,6,1448,80.249.99.148,192.168.1.149,80,51850
668,1551438659.540324,6,1448,80.249.99.148,192.168.1.149,80,51850
669,1551438659.540336,6,1448,80.249.99.148,192.168.1.149,80,51850
670,1551438659.540353,6,1448,80.249.99.148,192.168.1.149,80,51850
671,1551438659.540364,6,1448,80.249.99.148,192.168.1.149,80,51850
672,1551438659.540856,6,1448,80.249.99.148,192.168.1.149,80,51850
673,1551438659.540872,6,1448,80.249.99.148,192.168.1.149,80,51850
674,1551438659.540878,6,1448,80.249.99.148,192.168.1.149,80,51850
675,1551438659.540883,6,1448,80.249.99.148,192.168.1.149,80,51850
676,1551438659.540888,6,1448,80.249.99.148,192.168.1.149,80,51850
677,1551438659.540897,6,1448,80.249.99.148,192.168.1.149,80,51850
678,1551438659.540903,6,1448,80.249.99.148,192.168.1.149,80,51850
679,1551438659.540908,6,1448,80.249.99.148,192.168.1.149,80,51850
680,1551438659.54173,6,1448,80.249.99.148,192.168.1.149,80,51850
681,1551438659.541781,6,1448,80.249.99.148,192.168.1.149,80,51850
682,1551438659.541793,6,1448,80.249.99.148,192.168.1.149,80,51850
683,1551438659.541809,6,1448,80.249.99.148,192.168.1.149,80,51850
684,1551438659.541825,6,1448,80.249.99.148,192.168.1.149,80,51850
685,1551438659.542601,6,1448,80.249.99.148,192.168.1.149,80,51850
686,1551438659.542721,6,1448,80.249.99.148,192.168.1.149,80,51850
687,1551438659.542744,6,1448,80.249.99.148,192.168.1.149,80,51850
688,1551438659.542757,6,1448,80.249.99.148,192.168.1.149,80,51850
689,1551438659.542768,6,1448,80.249.99.148,192.168.1.149,80,51850
690,1551438659.542784,6,1448,80.249.99.148,192.168.1.149,80,51850
691,1551438659.542806,6,1448,80.249.99.148,192.168.1.149,80,51850
692,1551438659.543452,6,1448,80.249.99.148,192.168.1.149,80,51850
693,1551438659.543506,6,1448,80.249.99.148,192.168.1.149,80,51850
694,1551438659.543531,6,1448,80.249.99.148,192.168.1.149,80,51850
695,1551438659.543549,6,1448,80.249.99.148,192.168.1.149,80,51850
696,1551438659.543565,6,1448,80.249.99.148,192.168.1.149,80,51850
697,1551438659.543583,6,1448,80.249.99.148,192.168.1.149,80,51850
698,1551438659.543596,6,1448,80.249.99.148,192.168.1.149,80,51850
699,1551438659.544044,6,1448,80.249.99.148,192.168.1.149,80,51850
700,1551438659.544069,6,1448,80.249.99.148,192.168.1.149,80,51850
701,1551438659.54408,6,1448,80.249.99.148,192.168.1.149,80,51850
702,1551438659.544089,6,1448,80.249.99.148,192.168.1.149,80,51850
703,1551438659.544097,6,1448,80.249.99.148,192.168.1.149,80,51850
704,1551438659.544101,6,1448,80.249.99.148,192.168.1.149,80,51850
705,1551438659.544105,6,1448,80.249.99.148,192.168.1.149,80,51850
706,1551438659.544943,6,1448,80.249.99.148,192.168.1.149,80,51850
707,1551438659.544977,6,1448,80.249.99.148,192.168.1.149,80,51850
708,1551438659.545001,6,1448,80.249.99.148,192.168.1.149,80,51850
709,1551438659.545019,6,1448,80.249.99.148,192.168.1.149,80,51850
710,1551438659.545034,6,1448,80.249.99.148,192.168.1.149,80,51850
711,1551438659.545667,6,1448,80.249.99.148,192.168.1.149,80,51850
712,1551438659.545685,6,1448,80.249.99.148,192.168.1.149,80,51850
713,1551438659.545693,6,1448,80.249.99.148,192.168.1.149,80,51850
714,1551438659.545701,6,1448,80.249.99.148,192.168.1.149,80,51850
715,1551438659.545708,6,1448,80.249.99.148,192.168.1.149,80,51850
716,1551438659.545715,6,1448,80.249.99.148,192.168.1.149,80,51850
717,1551438659.545733,6,1448,80.249.99.148,192.168.1.149,80,51850
718,1551438659.545747,6,1448,80.249.99.148,192.168.1.149,80,51850
719,1551438659.546565,6,1448,80.249.99.148,192.168.1.149,80,51850
720,1551438659.546603,6,1448,80.249.99.148,192.168.1.149,80,51850
721,1551438659.546619,6,1448,80.249.99.148,192.168.1.149,80,51850
722,1551438659.546633,6,1448,80.249.99.148,192.168.1.149,80,51850
723,1551438659.546645,6,1448,80.249.99.148,192.168.1.149,80,51850
724,1551438659.547605,6,1448,80.249.99.148,192.168.1.149,80,51850
725,1551438659.547637,6,1448,80.249.99.148,192.168.1.149,80,51850
726,1551438659.547648,6,1448,80.249.99.148,192.168.1.149,80,51850
727,1551438659.547656,6,1448,80.249.99.148,192.168.1.149,80,51850
728,1551438659.547662,6,1448,80.249.99.148,192.168.1.149,80,51850
729,1551438659.547673,6,1448,80.249.99.148,192.168.1.149,80,51850
730,1551438659.547685,6,1448,80.249.99.148,192.168.1.149,80,51850
731,1551438659.548529,6,1448,80.249.99.148,192.168.1.149,80,51850
732,1551438659.548557,6,1448,80.249.99.148,192.168.1.149,80,51850
733,1551438659.54857,6,1448,80.249.99.148,192.168.1.149,80,51850
734,1551438659.548588,6,1448,80.249.99.148,192.168.1.149,80,51850
735,1551438659.548607,6,1448,80.249.99.148,192.168.1.149,80,51850
736,1551438659.548626,6,1448,80.249.99.148,192.168.1.149,80,51850
737,1551438659.548638,6,1448,80.249.99.148,192.168.1.149,80,51850
738,1551438659.548649,6,1448,80.249.99.148,192.168.1.149,80,51850
739,1551438659.548658,6,1448,80.249.99.148,192.168.1.149,80,51850
740,1551438659.550445,6,1448,80.249.99.148,192.168.1.149,80,51850
741,1551438659.550467,6,1448,80.249.99.148,192.168.1.149,80,51850
742,1551438659.550475,6,1448,80.249.99.148,192.168.1.149,80,51850
743,1551438659.550481,6,1448,80.249.99.148,192.168.1.149,80,51850
744,1551438659.550499,6,1448,80.249.99.148,192.168.1.149,80,51850
745,1551438659.550513,6,1448,80.249.99.148,192.168.1.149,80,51850
746,1551438659.550517,6,1448,80.249.99.148,192.168.1.149,80,51850
747,1551438659.550795,6,1448,80.249.99.148,192.168.1.149,80,51850
748,1551438659.550815,6,1448,80.249.99.148,192.168.1.149,80,51850
749,1551438659.551567,6,1448,80.249.99.148,192.168.1.149,80,51850
750,1551438659.551587,6,1448,80.249.99.148,192.168.1.149,80,51850
751,1551438659.551601,6,1448,80.249.99.148,192.168.1.149,80,51850
752,1551438659.551616,6,1448,80.249.99.148,192.168.1.149,80,51850
753,1551438659.551629,6,1448,80.249.99.148,192.168.1.149,80,51850
754,1551438659.551642,6,1448,80.249.99.148,192.168.1.149,80,51850
755,1551438659.551661,6,1448,80.249.99.148,192.168.1.149,80,51850
756,1551438659.551675,6,1448,80.249.99.148,192.168.1.149,80,51850
757,1551438659.551688,6,1448,80.249.99.148,192.168.1.149,80,51850
758,1551438659.551702,6,1448,80.249.99.148,192.168.1.149,80,51850
759,1551438659.551715,6,1448,80.249.99.148,192.168.1.149,80,51850
760,1551438659.551729,6,1448,80.249.99.148,192.168.1.149,80,51850
761,1551438659.551735,6,1448,80.249.99.148,192.168.1.149,80,51850
762,1551438659.551739,6,1448,80.249.99.148,192.168.1.149,80,51850
763,1551438659.552751,6,1448,80.249.99.148,192.168.1.149,80,51850
764,1551438659.552771,6,1448,80.249.99.148,192.168.1.149,80,51850
765,1551438659.552786,6,1448,80.249.99.148,192.168.1.149,80,51850
766,1551438659.552799,6,1448,80.249.99.148,192.168.1.149,80,51850
767,1551438659.552805,6,1448,80.249.99.148,192.168.1.149,80,51850
768,1551438659.552809,6,1448,80.249.99.148,192.168.1.149,80,51850
769,1551438659.552813,6,1448,80.249.99.148,192.168.1.149,80,51850
770,1551438659.552817,6,1448,80.249.99.148,192.168.1.149,80,51850
771,1551438659.552821,6,1448,80.249.99.148,192.168.1.149,80,51850
772,1551438659.553656,6,1448,80.249.99.148,192.168.1.149,80,51850
773,1551438659.553674,6,1448,80.249.99.148,192.168.1.149,80,51850
